 4661 , 12 , 0 , 723 
 269 ,Van Maanen's Star,2.37 4.26,.819 5.388
 512 ,Achernar,.45 42.75,1.628 -57.237
 723 ,Mira,6.47 91.65,2.322 -2.978
 1189 ,Alcyone,2.85 123.6,3.791 24.105
 1540 ,Aldebaran,.87 20.43,4.598 16.509
 1939 ,Shaula,1.62 175.13,17.56 -37.104
 2137 ,Barnard's Star,9.54 1.82,17.963 4.693
 2636 ,Nunki,2.05 69.83,18.921 -26.297
 3094 ,Altair,.76 5.12,19.846 8.868
 3359 ,Peacock,1.94 54.82,20.427 -56.736
 4027 ,Alnair,1.73 30.96,22.137 -46.961
 4300 ,Fomalhaut,1.17 7.7,22.96 -29.623
