 5301 , 15 , 0 , 885 
 265 ,Shedir,2.24 69.97,.675 56.537
 317 ,Van Maanen's Star,2.37 4.26,.819 5.388
 443 ,Mirach,2.07 60.53,1.162 35.62
 885 ,Mira,6.47 91.65,2.322 -2.978
 1270 ,Mirphak,1.79 155.27,3.405 49.861
 1442 ,Alcyone,2.85 123.6,3.791 24.105
 1808 ,Aldebaran,.87 20.43,4.598 16.509
 2082 ,Rigel,.18 264.55,5.242 -8.202
 2098 ,Capella,.08 13.12,5.278 45.997
 2190 ,Alnath,1.65 41.05,5.438 28.607
 2493 ,Betelgeuse,.45 152.67,5.919 7.407
 2778 ,Vega,.03 7.67,18.615 38.783
 3438 ,Altair,.76 5.12,19.846 8.868
 3516 ,Cygnus X-1,8.84 595.23,19.972 35.201
 3913 ,Deneb,1.25 432.9,20.69 45.28
