 5388 , 14 , 0 , 0 
 269 ,Alcyone,2.85 123.6,3.791 24.105
 646 ,Aldebaran,.87 20.43,4.598 16.509
 904 ,Rigel,.18 264.55,5.242 -8.202
 1006 ,Alnath,1.65 41.05,5.438 28.607
 1338 ,Betelgeuse,.45 152.67,5.919 7.407
 1883 ,Sirius,1.44 2.63,6.752 -16.717
 2132 ,Wezen,1.83 492.61,7.139 -26.394
 2423 ,Castor,1.58 15.59,7.576 31.888
 2477 ,Procyon,.4 3.51,7.655 5.224
 2545 ,Pollux,1.16 10.35,7.755 28.026
 3447 ,Alphard,1.99 55.27,9.459 -8.659
 3706 ,Regulus,1.36 24.31,10.139 11.967
 4798 ,Spica,.98 76.56,13.419 -11.162
 5092 ,Arcturus,-.05 11.25,14.261 19.182
