 4110 , 12 , 1402 , 611 
 233 ,Van Maanen's Star,2.37 4.26,.819 5.388
 433 ,Achernar,.45 42.75,1.628 -57.237
 611 ,Mira,6.47 91.65,2.322 -2.978
 1402 ,Antares,1.06 169.77,16.49 -26.433
 1528 ,Atria,1.91 119.76,16.811 -69.028
 1849 ,Shaula,1.62 175.13,17.56 -37.104
 2020 ,Barnard's Star,9.54 1.82,17.963 4.693
 2449 ,Nunki,2.05 69.83,18.921 -26.297
 2794 ,Altair,.76 5.12,19.846 8.868
 2991 ,Peacock,1.94 54.82,20.427 -56.736
 3540 ,Alnair,1.73 30.96,22.137 -46.961
 3787 ,Fomalhaut,1.17 7.7,22.96 -29.623
