 5295 , 14 , 0 , 82 
 82 ,Mira,6.47 91.65,2.322 -2.978
 827 ,Aldebaran,.87 20.43,4.598 16.509
 1049 ,Rigel,.18 264.55,5.242 -8.202
 1421 ,Betelgeuse,.45 152.67,5.919 7.407
 1704 ,Canopus,-.62 94.78,6.399 -52.696
 1924 ,Sirius,1.44 2.63,6.752 -16.717
 2158 ,Wezen,1.83 492.61,7.139 -26.394
 2483 ,Procyon,.4 3.51,7.655 5.224
 2915 ,Avior,1.86 185.52,8.375 -59.51
 3367 ,Miaplacidus,1.67 34.69,9.22 -69.718
 3490 ,Alphard,1.99 55.27,9.459 -8.659
 3773 ,Regulus,1.36 24.31,10.139 11.967
 4685 ,Acrux,.77 98.71,12.443 -63.1
 5057 ,Spica,.98 76.56,13.419 -11.162
