 5547 , 16 , 5320 , 0 
 86 ,Rigel,.18 264.55,5.242 -8.202
 458 ,Betelgeuse,.45 152.67,5.919 7.407
 741 ,Canopus,-.62 94.78,6.399 -52.696
 961 ,Sirius,1.44 2.63,6.752 -16.717
 1195 ,Wezen,1.83 492.61,7.139 -26.394
 1520 ,Procyon,.4 3.51,7.655 5.224
 1952 ,Avior,1.86 185.52,8.375 -59.51
 2404 ,Miaplacidus,1.67 34.69,9.22 -69.718
 2527 ,Alphard,1.99 55.27,9.459 -8.659
 2810 ,Regulus,1.36 24.31,10.139 11.967
 3722 ,Acrux,.77 98.71,12.443 -63.1
 4094 ,Spica,.98 76.56,13.419 -11.162
 4408 ,Arcturus,-.05 11.25,14.261 19.182
 4506 ,Proxima Centauri,1.01 1.29,14.495 -62.68
 5320 ,Antares,1.06 169.77,16.49 -26.433
 5446 ,Atria,1.91 119.76,16.811 -69.028
