 4924 , 17 , 0 , 885 
 265 ,Shedir,2.24 69.97,.675 56.537
 317 ,Van Maanen's Star,2.37 4.26,.819 5.388
 443 ,Mirach,2.07 60.53,1.162 35.62
 885 ,Mira,6.47 91.65,2.322 -2.978
 1270 ,Mirphak,1.79 155.27,3.405 49.861
 1442 ,Alcyone,2.85 123.6,3.791 24.105
 1808 ,Aldebaran,.87 20.43,4.598 16.509
 2082 ,Rigel,.18 264.55,5.242 -8.202
 2098 ,Capella,.08 13.12,5.278 45.997
 2190 ,Alnath,1.65 41.05,5.438 28.607
 2493 ,Betelgeuse,.45 152.67,5.919 7.407
 2984 ,Sirius,1.44 2.63,6.752 -16.717
 3387 ,Castor,1.58 15.59,7.576 31.888
 3426 ,Procyon,.4 3.51,7.655 5.224
 3465 ,Pollux,1.16 10.35,7.755 28.026
 4086 ,Alphard,1.99 55.27,9.459 -8.659
 4286 ,Regulus,1.36 24.31,10.139 11.967
