 5495 , 15 , 0 , 0 
 251 ,Alcyone,2.85 123.6,3.791 24.105
 602 ,Aldebaran,.87 20.43,4.598 16.509
 846 ,Rigel,.18 264.55,5.242 -8.202
 938 ,Alnath,1.65 41.05,5.438 28.607
 1246 ,Betelgeuse,.45 152.67,5.919 7.407
 1548 ,Canopus,-.62 94.78,6.399 -52.696
 1780 ,Sirius,1.44 2.63,6.752 -16.717
 2032 ,Wezen,1.83 492.61,7.139 -26.394
 2382 ,Procyon,.4 3.51,7.655 5.224
 2453 ,Pollux,1.16 10.35,7.755 28.026
 2824 ,Avior,1.86 185.52,8.375 -59.51
 3408 ,Alphard,1.99 55.27,9.459 -8.659
 3685 ,Regulus,1.36 24.31,10.139 11.967
 4883 ,Spica,.98 76.56,13.419 -11.162
 5192 ,Arcturus,-.05 11.25,14.261 19.182
