 5483 , 13 , 4784 , 0 
 254 ,Canopus,-.62 94.78,6.399 -52.696
 486 ,Sirius,1.44 2.63,6.752 -16.717
 738 ,Wezen,1.83 492.61,7.139 -26.394
 1088 ,Procyon,.4 3.51,7.655 5.224
 1159 ,Pollux,1.16 10.35,7.755 28.026
 1530 ,Avior,1.86 185.52,8.375 -59.51
 2114 ,Alphard,1.99 55.27,9.459 -8.659
 2391 ,Regulus,1.36 24.31,10.139 11.967
 3589 ,Spica,.98 76.56,13.419 -11.162
 3898 ,Arcturus,-.05 11.25,14.261 19.182
 4784 ,Antares,1.06 169.77,16.49 -26.433
 5259 ,Shaula,1.62 175.13,17.56 -37.104
 5457 ,Barnard's Star,9.54 1.82,17.963 4.693
