 502 , 13 , 277 , 0 
 17 ,Alphard,1.99 55.27,9.459 -8.659
 45 ,Regulus,1.36 24.31,10.139 11.967
 127 ,Alioth,1.76 25.3,12.9 55.959
 146 ,Spica,.98 76.56,13.419 -11.162
 158 ,Alkaid,1.85 31.86,13.792 49.313
 171 ,Arcturus,-.05 11.25,14.261 19.182
 277 ,Antares,1.06 169.77,16.49 -26.433
 336 ,Barnard's Star,9.54 1.82,17.963 4.693
 372 ,Vega,.03 7.67,18.615 38.783
 389 ,Nunki,2.05 69.83,18.921 -26.297
 433 ,Altair,.76 5.12,19.846 8.868
 445 ,Cygnus X-1,8.84 595.23,19.972 35.201
 479 ,Deneb,1.25 432.9,20.69 45.28
