 494 , 17 , 0 , 50 
 4 ,Mirach,2.07 60.53,1.162 35.62
 50 ,Mira,6.47 91.65,2.322 -2.978
 93 ,Mirphak,1.79 155.27,3.405 49.861
 117 ,Alcyone,2.85 123.6,3.791 24.105
 160 ,Aldebaran,.87 20.43,4.598 16.509
 203 ,Rigel,.18 264.55,5.242 -8.202
 204 ,Capella,.08 13.12,5.278 45.997
 216 ,Alnath,1.65 41.05,5.438 28.607
 254 ,Betelgeuse,.45 152.67,5.919 7.407
 292 ,Sirius,1.44 2.63,6.752 -16.717
 322 ,Castor,1.58 15.59,7.576 31.888
 325 ,Procyon,.4 3.51,7.655 5.224
 331 ,Pollux,1.16 10.35,7.755 28.026
 380 ,Alphard,1.99 55.27,9.459 -8.659
 406 ,Regulus,1.36 24.31,10.139 11.967
 433 ,Dubhe,1.81 37.67,11.062 61.751
 485 ,Alioth,1.76 25.3,12.9 55.959
