 526 , 18 , 0 , 0 
 20 ,Mirphak,1.79 155.27,3.405 49.861
 44 ,Alcyone,2.85 123.6,3.791 24.105
 87 ,Aldebaran,.87 20.43,4.598 16.509
 130 ,Rigel,.18 264.55,5.242 -8.202
 131 ,Capella,.08 13.12,5.278 45.997
 144 ,Alnath,1.65 41.05,5.438 28.607
 185 ,Betelgeuse,.45 152.67,5.919 7.407
 224 ,Sirius,1.44 2.63,6.752 -16.717
 245 ,Wezen,1.83 492.61,7.139 -26.394
 270 ,Castor,1.58 15.59,7.576 31.888
 276 ,Procyon,.4 3.51,7.655 5.224
 284 ,Pollux,1.16 10.35,7.755 28.026
 339 ,Alphard,1.99 55.27,9.459 -8.659
 367 ,Regulus,1.36 24.31,10.139 11.967
 449 ,Alioth,1.76 25.3,12.9 55.959
 468 ,Spica,.98 76.56,13.419 -11.162
 480 ,Alkaid,1.85 31.86,13.792 49.313
 493 ,Arcturus,-.05 11.25,14.261 19.182
