 551 , 17 , 0 , 13 
 13 ,Mira,6.47 91.65,2.322 -2.978
 57 ,Mirphak,1.79 155.27,3.405 49.861
 82 ,Alcyone,2.85 123.6,3.791 24.105
 128 ,Aldebaran,.87 20.43,4.598 16.509
 170 ,Rigel,.18 264.55,5.242 -8.202
 171 ,Capella,.08 13.12,5.278 45.997
 185 ,Alnath,1.65 41.05,5.438 28.607
 229 ,Betelgeuse,.45 152.67,5.919 7.407
 272 ,Sirius,1.44 2.63,6.752 -16.717
 293 ,Wezen,1.83 492.61,7.139 -26.394
 322 ,Castor,1.58 15.59,7.576 31.888
 329 ,Procyon,.4 3.51,7.655 5.224
 338 ,Pollux,1.16 10.35,7.755 28.026
 400 ,Alphard,1.99 55.27,9.459 -8.659
 425 ,Regulus,1.36 24.31,10.139 11.967
 526 ,Spica,.98 76.56,13.419 -11.162
 538 ,Alkaid,1.85 31.86,13.792 49.313
