 568 , 15 , 0 , 7 
 7 ,Mira,6.47 91.65,2.322 -2.978
 59 ,Alcyone,2.85 123.6,3.791 24.105
 102 ,Aldebaran,.87 20.43,4.598 16.509
 137 ,Rigel,.18 264.55,5.242 -8.202
 149 ,Alnath,1.65 41.05,5.438 28.607
 191 ,Betelgeuse,.45 152.67,5.919 7.407
 218 ,Canopus,-.62 94.78,6.399 -52.696
 234 ,Sirius,1.44 2.63,6.752 -16.717
 256 ,Wezen,1.83 492.61,7.139 -26.394
 292 ,Procyon,.4 3.51,7.655 5.224
 301 ,Pollux,1.16 10.35,7.755 28.026
 336 ,Avior,1.86 185.52,8.375 -59.51
 391 ,Alphard,1.99 55.27,9.459 -8.659
 419 ,Regulus,1.36 24.31,10.139 11.967
 543 ,Spica,.98 76.56,13.419 -11.162
