 612 , 16 , 587 , 0 
 16 ,Rigel,.18 264.55,5.242 -8.202
 66 ,Betelgeuse,.45 152.67,5.919 7.407
 87 ,Canopus,-.62 94.78,6.399 -52.696
 101 ,Sirius,1.44 2.63,6.752 -16.717
 123 ,Wezen,1.83 492.61,7.139 -26.394
 157 ,Procyon,.4 3.51,7.655 5.224
 199 ,Avior,1.86 185.52,8.375 -59.51
 244 ,Miaplacidus,1.67 34.69,9.22 -69.718
 257 ,Alphard,1.99 55.27,9.459 -8.659
 285 ,Regulus,1.36 24.31,10.139 11.967
 380 ,Acrux,.77 98.71,12.443 -63.1
 425 ,Spica,.98 76.56,13.419 -11.162
 459 ,Arcturus,-.05 11.25,14.261 19.182
 475 ,Proxima Centauri,1.01 1.29,14.495 -62.68
 587 ,Antares,1.06 169.77,16.49 -26.433
 599 ,Atria,1.91 119.76,16.811 -69.028
