 540 , 14 , 193 , 85 
 19 ,Shedir,2.24 69.97,.675 56.537
 29 ,Van Maanen's Star,2.37 4.26,.819 5.388
 40 ,Mirach,2.07 60.53,1.162 35.62
 85 ,Mira,6.47 91.65,2.322 -2.978
 132 ,Mirphak,1.79 155.27,3.405 49.861
 156 ,Alcyone,2.85 123.6,3.791 24.105
 193 ,Antares,1.06 169.77,16.49 -26.433
 252 ,Barnard's Star,9.54 1.82,17.963 4.693
 288 ,Vega,.03 7.67,18.615 38.783
 305 ,Nunki,2.05 69.83,18.921 -26.297
 349 ,Altair,.76 5.12,19.846 8.868
 361 ,Cygnus X-1,8.84 595.23,19.972 35.201
 395 ,Deneb,1.25 432.9,20.69 45.28
 491 ,Fomalhaut,1.17 7.7,22.96 -29.623
