 547 , 14 , 0 , 33 
 13 ,Achernar,.45 42.75,1.628 -57.237
 33 ,Mira,6.47 91.65,2.322 -2.978
 121 ,Aldebaran,.87 20.43,4.598 16.509
 155 ,Rigel,.18 264.55,5.242 -8.202
 205 ,Betelgeuse,.45 152.67,5.919 7.407
 226 ,Canopus,-.62 94.78,6.399 -52.696
 240 ,Sirius,1.44 2.63,6.752 -16.717
 262 ,Wezen,1.83 492.61,7.139 -26.394
 296 ,Procyon,.4 3.51,7.655 5.224
 338 ,Avior,1.86 185.52,8.375 -59.51
 383 ,Miaplacidus,1.67 34.69,9.22 -69.718
 396 ,Alphard,1.99 55.27,9.459 -8.659
 424 ,Regulus,1.36 24.31,10.139 11.967
 519 ,Acrux,.77 98.71,12.443 -63.1
