 490 , 15 , 0 , 84 
 16 ,Shedir,2.24 69.97,.675 56.537
 25 ,Van Maanen's Star,2.37 4.26,.819 5.388
 36 ,Mirach,2.07 60.53,1.162 35.62
 84 ,Mira,6.47 91.65,2.322 -2.978
 126 ,Mirphak,1.79 155.27,3.405 49.861
 149 ,Alcyone,2.85 123.6,3.791 24.105
 192 ,Aldebaran,.87 20.43,4.598 16.509
 229 ,Rigel,.18 264.55,5.242 -8.202
 230 ,Capella,.08 13.12,5.278 45.997
 242 ,Alnath,1.65 41.05,5.438 28.607
 278 ,Betelgeuse,.45 152.67,5.919 7.407
 334 ,Castor,1.58 15.59,7.576 31.888
 337 ,Procyon,.4 3.51,7.655 5.224
 342 ,Pollux,1.16 10.35,7.755 28.026
 385 ,Alphard,1.99 55.27,9.459 -8.659
