 534 , 17 , 0 , 49 
 4 ,Mirach,2.07 60.53,1.162 35.62
 49 ,Mira,6.47 91.65,2.322 -2.978
 96 ,Mirphak,1.79 155.27,3.405 49.861
 120 ,Alcyone,2.85 123.6,3.791 24.105
 163 ,Aldebaran,.87 20.43,4.598 16.509
 206 ,Rigel,.18 264.55,5.242 -8.202
 207 ,Capella,.08 13.12,5.278 45.997
 220 ,Alnath,1.65 41.05,5.438 28.607
 261 ,Betelgeuse,.45 152.67,5.919 7.407
 300 ,Sirius,1.44 2.63,6.752 -16.717
 321 ,Wezen,1.83 492.61,7.139 -26.394
 346 ,Castor,1.58 15.59,7.576 31.888
 352 ,Procyon,.4 3.51,7.655 5.224
 360 ,Pollux,1.16 10.35,7.755 28.026
 415 ,Alphard,1.99 55.27,9.459 -8.659
 443 ,Regulus,1.36 24.31,10.139 11.967
 525 ,Alioth,1.76 25.3,12.9 55.959
