 576 , 14 , 506 , 0 
 14 ,Canopus,-.62 94.78,6.399 -52.696
 25 ,Sirius,1.44 2.63,6.752 -16.717
 47 ,Wezen,1.83 492.61,7.139 -26.394
 80 ,Procyon,.4 3.51,7.655 5.224
 125 ,Avior,1.86 185.52,8.375 -59.51
 172 ,Miaplacidus,1.67 34.69,9.22 -69.718
 187 ,Alphard,1.99 55.27,9.459 -8.659
 311 ,Acrux,.77 98.71,12.443 -63.1
 355 ,Spica,.98 76.56,13.419 -11.162
 399 ,Proxima Centauri,1.01 1.29,14.495 -62.68
 506 ,Antares,1.06 169.77,16.49 -26.433
 519 ,Atria,1.91 119.76,16.811 -69.028
 551 ,Shaula,1.62 175.13,17.56 -37.104
 571 ,Barnard's Star,9.54 1.82,17.963 4.693
