 4515 , 12 , 2105 , 0 
 552 ,Acrux,.77 98.71,12.443 -63.1
 913 ,Spica,.98 76.56,13.419 -11.162
 1310 ,Proxima Centauri,1.01 1.29,14.495 -62.68
 2105 ,Antares,1.06 169.77,16.49 -26.433
 2231 ,Atria,1.91 119.76,16.811 -69.028
 2552 ,Shaula,1.62 175.13,17.56 -37.104
 2723 ,Barnard's Star,9.54 1.82,17.963 4.693
 3152 ,Nunki,2.05 69.83,18.921 -26.297
 3497 ,Altair,.76 5.12,19.846 8.868
 3694 ,Peacock,1.94 54.82,20.427 -56.736
 4243 ,Alnair,1.73 30.96,22.137 -46.961
 4490 ,Fomalhaut,1.17 7.7,22.96 -29.623
