 5106 , 15 , 0 , 0 
 282 ,Aldebaran,.87 20.43,4.598 16.509
 550 ,Rigel,.18 264.55,5.242 -8.202
 568 ,Capella,.08 13.12,5.278 45.997
 664 ,Alnath,1.65 41.05,5.438 28.607
 995 ,Betelgeuse,.45 152.67,5.919 7.407
 1545 ,Sirius,1.44 2.63,6.752 -16.717
 1792 ,Wezen,1.83 492.61,7.139 -26.394
 2083 ,Castor,1.58 15.59,7.576 31.888
 2135 ,Procyon,.4 3.51,7.655 5.224
 2199 ,Pollux,1.16 10.35,7.755 28.026
 2963 ,Alphard,1.99 55.27,9.459 -8.659
 3204 ,Regulus,1.36 24.31,10.139 11.967
 4220 ,Spica,.98 76.56,13.419 -11.162
 4330 ,Alkaid,1.85 31.86,13.792 49.313
 4483 ,Arcturus,-.05 11.25,14.261 19.182
