 5421 , 13 , 0 , 0 
 280 ,Aldebaran,.87 20.43,4.598 16.509
 538 ,Rigel,.18 264.55,5.242 -8.202
 640 ,Alnath,1.65 41.05,5.438 28.607
 972 ,Betelgeuse,.45 152.67,5.919 7.407
 1517 ,Sirius,1.44 2.63,6.752 -16.717
 1766 ,Wezen,1.83 492.61,7.139 -26.394
 2057 ,Castor,1.58 15.59,7.576 31.888
 2111 ,Procyon,.4 3.51,7.655 5.224
 2179 ,Pollux,1.16 10.35,7.755 28.026
 3081 ,Alphard,1.99 55.27,9.459 -8.659
 3340 ,Regulus,1.36 24.31,10.139 11.967
 4432 ,Spica,.98 76.56,13.419 -11.162
 4726 ,Arcturus,-.05 11.25,14.261 19.182
