 4245 , 16 , 0 , 125 
 125 ,Mira,6.47 91.65,2.322 -2.978
 506 ,Mirphak,1.79 155.27,3.405 49.861
 671 ,Alcyone,2.85 123.6,3.791 24.105
 1026 ,Aldebaran,.87 20.43,4.598 16.509
 1281 ,Rigel,.18 264.55,5.242 -8.202
 1297 ,Capella,.08 13.12,5.278 45.997
 1380 ,Alnath,1.65 41.05,5.438 28.607
 1677 ,Betelgeuse,.45 152.67,5.919 7.407
 2460 ,Castor,1.58 15.59,7.576 31.888
 2493 ,Procyon,.4 3.51,7.655 5.224
 2528 ,Pollux,1.16 10.35,7.755 28.026
 3081 ,Alphard,1.99 55.27,9.459 -8.659
 3270 ,Regulus,1.36 24.31,10.139 11.967
 3501 ,Dubhe,1.81 37.67,11.062 61.751
 3946 ,Alioth,1.76 25.3,12.9 55.959
 4176 ,Alkaid,1.85 31.86,13.792 49.313
