 5189 , 13 , 3923 , 0 
 80 ,Wezen,1.83 492.61,7.139 -26.394
 371 ,Castor,1.58 15.59,7.576 31.888
 425 ,Procyon,.4 3.51,7.655 5.224
 493 ,Pollux,1.16 10.35,7.755 28.026
 1395 ,Alphard,1.99 55.27,9.459 -8.659
 1654 ,Regulus,1.36 24.31,10.139 11.967
 2746 ,Spica,.98 76.56,13.419 -11.162
 3040 ,Arcturus,-.05 11.25,14.261 19.182
 3923 ,Antares,1.06 169.77,16.49 -26.433
 4389 ,Shaula,1.62 175.13,17.56 -37.104
 4591 ,Barnard's Star,9.54 1.82,17.963 4.693
 4931 ,Vega,.03 7.67,18.615 38.783
 5114 ,Nunki,2.05 69.83,18.921 -26.297
