 5551 , 14 , 5330 , 0 
 98 ,Rigel,.18 264.55,5.242 -8.202
 190 ,Alnath,1.65 41.05,5.438 28.607
 498 ,Betelgeuse,.45 152.67,5.919 7.407
 800 ,Canopus,-.62 94.78,6.399 -52.696
 1032 ,Sirius,1.44 2.63,6.752 -16.717
 1284 ,Wezen,1.83 492.61,7.139 -26.394
 1634 ,Procyon,.4 3.51,7.655 5.224
 1705 ,Pollux,1.16 10.35,7.755 28.026
 2076 ,Avior,1.86 185.52,8.375 -59.51
 2660 ,Alphard,1.99 55.27,9.459 -8.659
 2937 ,Regulus,1.36 24.31,10.139 11.967
 4135 ,Spica,.98 76.56,13.419 -11.162
 4444 ,Arcturus,-.05 11.25,14.261 19.182
 5330 ,Antares,1.06 169.77,16.49 -26.433
