 5386 , 15 , 0 , 0 
 530 ,Aldebaran,.87 20.43,4.598 16.509
 752 ,Rigel,.18 264.55,5.242 -8.202
 1124 ,Betelgeuse,.45 152.67,5.919 7.407
 1407 ,Canopus,-.62 94.78,6.399 -52.696
 1627 ,Sirius,1.44 2.63,6.752 -16.717
 1861 ,Wezen,1.83 492.61,7.139 -26.394
 2186 ,Procyon,.4 3.51,7.655 5.224
 2618 ,Avior,1.86 185.52,8.375 -59.51
 3070 ,Miaplacidus,1.67 34.69,9.22 -69.718
 3193 ,Alphard,1.99 55.27,9.459 -8.659
 3476 ,Regulus,1.36 24.31,10.139 11.967
 4388 ,Acrux,.77 98.71,12.443 -63.1
 4760 ,Spica,.98 76.56,13.419 -11.162
 5074 ,Arcturus,-.05 11.25,14.261 19.182
 5172 ,Proxima Centauri,1.01 1.29,14.495 -62.68
