 4990 , 13 , 1575 , 772 
 285 ,Van Maanen's Star,2.37 4.26,.819 5.388
 383 ,Mirach,2.07 60.53,1.162 35.62
 772 ,Mira,6.47 91.65,2.322 -2.978
 1286 ,Alcyone,2.85 123.6,3.791 24.105
 1575 ,Antares,1.06 169.77,16.49 -26.433
 2041 ,Shaula,1.62 175.13,17.56 -37.104
 2243 ,Barnard's Star,9.54 1.82,17.963 4.693
 2583 ,Vega,.03 7.67,18.615 38.783
 2766 ,Nunki,2.05 69.83,18.921 -26.297
 3279 ,Altair,.76 5.12,19.846 8.868
 3348 ,Cygnus X-1,8.84 595.23,19.972 35.201
 4306 ,Alnair,1.73 30.96,22.137 -46.961
 4608 ,Fomalhaut,1.17 7.7,22.96 -29.623
