 4902 , 13 , 4241 , 0 
 498 ,Sirius,1.44 2.63,6.752 -16.717
 745 ,Wezen,1.83 492.61,7.139 -26.394
 1036 ,Castor,1.58 15.59,7.576 31.888
 1088 ,Procyon,.4 3.51,7.655 5.224
 1152 ,Pollux,1.16 10.35,7.755 28.026
 1916 ,Alphard,1.99 55.27,9.459 -8.659
 2157 ,Regulus,1.36 24.31,10.139 11.967
 3173 ,Spica,.98 76.56,13.419 -11.162
 3283 ,Alkaid,1.85 31.86,13.792 49.313
 3436 ,Arcturus,-.05 11.25,14.261 19.182
 4241 ,Antares,1.06 169.77,16.49 -26.433
 4670 ,Shaula,1.62 175.13,17.56 -37.104
 4866 ,Barnard's Star,9.54 1.82,17.963 4.693
