 4807 , 13 , 2147 , 0 
 549 ,Acrux,.77 98.71,12.443 -63.1
 921 ,Spica,.98 76.56,13.419 -11.162
 1235 ,Arcturus,-.05 11.25,14.261 19.182
 1333 ,Proxima Centauri,1.01 1.29,14.495 -62.68
 2147 ,Antares,1.06 169.77,16.49 -26.433
 2273 ,Atria,1.91 119.76,16.811 -69.028
 2618 ,Shaula,1.62 175.13,17.56 -37.104
 2804 ,Barnard's Star,9.54 1.82,17.963 4.693
 3258 ,Nunki,2.05 69.83,18.921 -26.297
 3667 ,Altair,.76 5.12,19.846 8.868
 3902 ,Peacock,1.94 54.82,20.427 -56.736
 4517 ,Alnair,1.73 30.96,22.137 -46.961
 4781 ,Fomalhaut,1.17 7.7,22.96 -29.623
