 473 , 16 , 0 , 0 
 34 ,Aldebaran,.87 20.43,4.598 16.509
 77 ,Rigel,.18 264.55,5.242 -8.202
 78 ,Capella,.08 13.12,5.278 45.997
 90 ,Alnath,1.65 41.05,5.438 28.607
 128 ,Betelgeuse,.45 152.67,5.919 7.407
 166 ,Sirius,1.44 2.63,6.752 -16.717
 196 ,Castor,1.58 15.59,7.576 31.888
 199 ,Procyon,.4 3.51,7.655 5.224
 205 ,Pollux,1.16 10.35,7.755 28.026
 254 ,Alphard,1.99 55.27,9.459 -8.659
 280 ,Regulus,1.36 24.31,10.139 11.967
 307 ,Dubhe,1.81 37.67,11.062 61.751
 359 ,Alioth,1.76 25.3,12.9 55.959
 376 ,Spica,.98 76.56,13.419 -11.162
 388 ,Alkaid,1.85 31.86,13.792 49.313
 402 ,Arcturus,-.05 11.25,14.261 19.182
