 561 , 14 , 0 , 5 
 5 ,Mira,6.47 91.65,2.322 -2.978
 93 ,Aldebaran,.87 20.43,4.598 16.509
 127 ,Rigel,.18 264.55,5.242 -8.202
 177 ,Betelgeuse,.45 152.67,5.919 7.407
 198 ,Canopus,-.62 94.78,6.399 -52.696
 212 ,Sirius,1.44 2.63,6.752 -16.717
 234 ,Wezen,1.83 492.61,7.139 -26.394
 268 ,Procyon,.4 3.51,7.655 5.224
 310 ,Avior,1.86 185.52,8.375 -59.51
 355 ,Miaplacidus,1.67 34.69,9.22 -69.718
 368 ,Alphard,1.99 55.27,9.459 -8.659
 396 ,Regulus,1.36 24.31,10.139 11.967
 491 ,Acrux,.77 98.71,12.443 -63.1
 536 ,Spica,.98 76.56,13.419 -11.162
