 404 , 14 , 0 , 0 
 16 ,Rigel,.18 264.55,5.242 -8.202
 17 ,Capella,.08 13.12,5.278 45.997
 29 ,Alnath,1.65 41.05,5.438 28.607
 65 ,Betelgeuse,.45 152.67,5.919 7.407
 121 ,Castor,1.58 15.59,7.576 31.888
 124 ,Procyon,.4 3.51,7.655 5.224
 129 ,Pollux,1.16 10.35,7.755 28.026
 172 ,Alphard,1.99 55.27,9.459 -8.659
 196 ,Regulus,1.36 24.31,10.139 11.967
 218 ,Dubhe,1.81 37.67,11.062 61.751
 266 ,Alioth,1.76 25.3,12.9 55.959
 292 ,Alkaid,1.85 31.86,13.792 49.313
 304 ,Arcturus,-.05 11.25,14.261 19.182
 325 ,Kochab,2.07 40.14,14.845 74.155
