 449 , 16 , 0 , 17 
 17 ,Mira,6.47 91.65,2.322 -2.978
 59 ,Mirphak,1.79 155.27,3.405 49.861
 82 ,Alcyone,2.85 123.6,3.791 24.105
 125 ,Aldebaran,.87 20.43,4.598 16.509
 162 ,Rigel,.18 264.55,5.242 -8.202
 163 ,Capella,.08 13.12,5.278 45.997
 175 ,Alnath,1.65 41.05,5.438 28.607
 211 ,Betelgeuse,.45 152.67,5.919 7.407
 267 ,Castor,1.58 15.59,7.576 31.888
 270 ,Procyon,.4 3.51,7.655 5.224
 275 ,Pollux,1.16 10.35,7.755 28.026
 318 ,Alphard,1.99 55.27,9.459 -8.659
 342 ,Regulus,1.36 24.31,10.139 11.967
 364 ,Dubhe,1.81 37.67,11.062 61.751
 412 ,Alioth,1.76 25.3,12.9 55.959
 438 ,Alkaid,1.85 31.86,13.792 49.313
