 426 , 15 , 0 , 0 
 33 ,Aldebaran,.87 20.43,4.598 16.509
 70 ,Rigel,.18 264.55,5.242 -8.202
 71 ,Capella,.08 13.12,5.278 45.997
 83 ,Alnath,1.65 41.05,5.438 28.607
 119 ,Betelgeuse,.45 152.67,5.919 7.407
 175 ,Castor,1.58 15.59,7.576 31.888
 178 ,Procyon,.4 3.51,7.655 5.224
 183 ,Pollux,1.16 10.35,7.755 28.026
 226 ,Alphard,1.99 55.27,9.459 -8.659
 250 ,Regulus,1.36 24.31,10.139 11.967
 272 ,Dubhe,1.81 37.67,11.062 61.751
 320 ,Alioth,1.76 25.3,12.9 55.959
 346 ,Alkaid,1.85 31.86,13.792 49.313
 358 ,Arcturus,-.05 11.25,14.261 19.182
 379 ,Kochab,2.07 40.14,14.845 74.155
