 15042 , 17 , 0 , 2175 
 2175 ,Mira,6.47 128.369,2.322 -2.978
 3661 ,Alcyone,2.85 112.739,3.791 24.105
 4617 ,Aldebaran,.87 19.964,4.598 16.509
 5398 ,Rigel,.18 236.966,5.242 -8.202
 5653 ,Bellatrix,1.64 74.515,5.418 6.349
 5679 ,Alnath,1.65 40.176,5.438 28.607
 5946 ,Alnilam,1.69 411.522,5.603 -1.202
 6089 ,Alnitak,1.74 250.626,5.679 -1.943
 6483 ,Betelgeuse,.45 131.061,5.919 7.407
 7739 ,Alhena,1.93 32.133,6.628 16.399
 7949 ,Sirius,-1.44 2.637,6.752 -16.714
 8397 ,Adhara,1.5 132.1,6.977 -28.973
 9452 ,Castor,1.58 15.805,7.576 31.888
 9595 ,Procyon,.4 3.497,7.655 5.227
 9773 ,Pollux,1.16 10.336,7.755 28.026
 12320 ,Alphard,1.99 54.347,9.459 -8.659
 13128 ,Regulus,1.36 23.758,10.139 11.967
