 14337 , 13 , 0 , 247 
 247 ,Mira,6.47 128.369,2.322 -2.978
 2897 ,Rigel,.18 236.966,5.242 -8.202
 3108 ,Bellatrix,1.64 74.515,5.418 6.349
 3357 ,Alnilam,1.69 411.522,5.603 -1.202
 3472 ,Alnitak,1.74 250.626,5.679 -1.943
 3789 ,Betelgeuse,.45 131.061,5.919 7.407
 4436 ,Canopus,-.62 95.877,6.399 -52.696
 4985 ,Sirius,-1.44 2.637,6.752 -16.714
 5356 ,Adhara,1.5 132.1,6.977 -28.973
 6416 ,Procyon,.4 3.497,7.655 5.227
 9101 ,Alphard,1.99 54.347,9.459 -8.659
 12663 ,Acrux,.77 98.328,12.443 -63.1
 13700 ,Spica,.98 80.385,13.419 -11.162
