 13770 , 12 , 7218 , 0 
 163 ,Regulus,1.36 23.758,10.139 11.967
 2825 ,Acrux,.77 98.328,12.443 -63.1
 3863 ,Spica,.98 80.385,13.419 -11.162
 4548 ,Hadar,.61 161.03,14.063 -60.373
 4744 ,Arcturus,-.05 11.254,14.261 19.187
 5161 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 5162 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
 7218 ,Antares,1.06 185.185,16.49 -26.432
 8460 ,Shaula,1.62 215.517,17.56 -37.104
 8972 ,Barnard's Star,9.54 1.821,17.963 4.668
 9539 ,KausAustralis,1.79 44.345,18.402 -34.385
 11398 ,Altair,.76 5.142,19.846 8.867
