 14032 , 13 , 0 , 1009 
 480 ,Achernar,.45 44.091,1.628 -57.237
 1009 ,Mira,6.47 128.369,2.322 -2.978
 3659 ,Rigel,.18 236.966,5.242 -8.202
 3870 ,Bellatrix,1.64 74.515,5.418 6.349
 4119 ,Alnilam,1.69 411.522,5.603 -1.202
 4234 ,Alnitak,1.74 250.626,5.679 -1.943
 4551 ,Betelgeuse,.45 131.061,5.919 7.407
 5198 ,Canopus,-.62 95.877,6.399 -52.696
 5747 ,Sirius,-1.44 2.637,6.752 -16.714
 6118 ,Adhara,1.5 132.1,6.977 -28.973
 7178 ,Procyon,.4 3.497,7.655 5.227
 9863 ,Alphard,1.99 54.347,9.459 -8.659
 13425 ,Acrux,.77 98.328,12.443 -63.1
