 13418 , 20 , 12888 , 0 
 307 ,Rigel,.18 236.966,5.242 -8.202
 355 ,Capella,.08 12.938,5.278 45.999
 563 ,Bellatrix,1.64 74.515,5.418 6.349
 586 ,Alnath,1.65 40.176,5.438 28.607
 852 ,Alnilam,1.69 411.522,5.603 -1.202
 994 ,Alnitak,1.74 250.626,5.679 -1.943
 1368 ,Betelgeuse,.45 131.061,5.919 7.407
 2596 ,Alhena,1.93 32.133,6.628 16.399
 2793 ,Sirius,-1.44 2.637,6.752 -16.714
 3217 ,Adhara,1.5 132.1,6.977 -28.973
 4188 ,Castor,1.58 15.805,7.576 31.888
 4317 ,Procyon,.4 3.497,7.655 5.227
 4448 ,Pollux,1.16 10.336,7.755 28.026
 6480 ,Alphard,1.99 54.347,9.459 -8.659
 7185 ,Regulus,1.36 23.758,10.139 11.967
 9626 ,Alioth,1.76 24.813,12.9 55.959
 10064 ,Spica,.98 80.385,13.419 -11.162
 10352 ,Alkaid,1.85 30.873,13.792 49.313
 10770 ,Arcturus,-.05 11.254,14.261 19.187
 12888 ,Antares,1.06 185.185,16.49 -26.432
