 15426 , 18 , 0 , 0 
 732 ,Alcyone,2.85 112.739,3.791 24.105
 1648 ,Aldebaran,.87 19.964,4.598 16.509
 2399 ,Rigel,.18 236.966,5.242 -8.202
 2633 ,Bellatrix,1.64 74.515,5.418 6.349
 2662 ,Alnath,1.65 40.176,5.438 28.607
 2913 ,Alnilam,1.69 411.522,5.603 -1.202
 3049 ,Alnitak,1.74 250.626,5.679 -1.943
 3431 ,Betelgeuse,.45 131.061,5.919 7.407
 4208 ,Canopus,-.62 95.877,6.399 -52.696
 4648 ,Alhena,1.93 32.133,6.628 16.399
 4848 ,Sirius,-1.44 2.637,6.752 -16.714
 5287 ,Adhara,1.5 132.1,6.977 -28.973
 6498 ,Procyon,.4 3.497,7.655 5.227
 6685 ,Pollux,1.16 10.336,7.755 28.026
 9334 ,Alphard,1.99 54.347,9.459 -8.659
 10200 ,Regulus,1.36 23.758,10.139 11.967
 13761 ,Spica,.98 80.385,13.419 -11.162
 14608 ,Arcturus,-.05 11.254,14.261 19.187
