 14457 , 13 , 10095 , 0 
 2166 ,Alphard,1.99 54.347,9.459 -8.659
 3040 ,Regulus,1.36 23.758,10.139 11.967
 5702 ,Acrux,.77 98.328,12.443 -63.1
 6740 ,Spica,.98 80.385,13.419 -11.162
 7425 ,Hadar,.61 161.03,14.063 -60.373
 7621 ,Arcturus,-.05 11.254,14.261 19.187
 8038 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 8039 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
 10095 ,Antares,1.06 185.185,16.49 -26.432
 11337 ,Shaula,1.62 215.517,17.56 -37.104
 11849 ,Barnard's Star,9.54 1.821,17.963 4.668
 12416 ,KausAustralis,1.79 44.345,18.402 -34.385
 14275 ,Altair,.76 5.142,19.846 8.867
