 14852 , 13 , 13144 , 0 
 548 ,Canopus,-.62 95.877,6.399 -52.696
 1097 ,Sirius,-1.44 2.637,6.752 -16.714
 1468 ,Adhara,1.5 132.1,6.977 -28.973
 2528 ,Procyon,.4 3.497,7.655 5.227
 5213 ,Alphard,1.99 54.347,9.459 -8.659
 8775 ,Acrux,.77 98.328,12.443 -63.1
 9812 ,Spica,.98 80.385,13.419 -11.162
 10493 ,Hadar,.61 161.03,14.063 -60.373
 11111 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 11112 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
 13144 ,Antares,1.06 185.185,16.49 -26.432
 14309 ,Shaula,1.62 215.517,17.56 -37.104
 14800 ,Barnard's Star,9.54 1.821,17.963 4.668
