 13710 , 13 , 10370 , 0 
 989 ,Castor,1.58 15.805,7.576 31.888
 1126 ,Procyon,.4 3.497,7.655 5.227
 1291 ,Pollux,1.16 10.336,7.755 28.026
 3552 ,Alphard,1.99 54.347,9.459 -8.659
 4303 ,Regulus,1.36 23.758,10.139 11.967
 7406 ,Spica,.98 80.385,13.419 -11.162
 7703 ,Alkaid,1.85 30.873,13.792 49.313
 8158 ,Arcturus,-.05 11.254,14.261 19.187
 10370 ,Antares,1.06 185.185,16.49 -26.432
 11578 ,Shaula,1.62 215.517,17.56 -37.104
 12097 ,Barnard's Star,9.54 1.821,17.963 4.668
 12747 ,KausAustralis,1.79 44.345,18.402 -34.385
 13061 ,Vega,.03 7.756,18.615 38.782
