 12632 , 20 , 0 , 0 
 715 ,Aldebaran,.87 19.964,4.598 16.509
 1488 ,Rigel,.18 236.966,5.242 -8.202
 1530 ,Capella,.08 12.938,5.278 45.999
 1732 ,Bellatrix,1.64 74.515,5.418 6.349
 1755 ,Alnath,1.65 40.176,5.438 28.607
 2010 ,Alnilam,1.69 411.522,5.603 -1.202
 2143 ,Alnitak,1.74 250.626,5.679 -1.943
 2504 ,Betelgeuse,.45 131.061,5.919 7.407
 3647 ,Alhena,1.93 32.133,6.628 16.399
 3838 ,Sirius,-1.44 2.637,6.752 -16.714
 5070 ,Castor,1.58 15.805,7.576 31.888
 5180 ,Procyon,.4 3.497,7.655 5.227
 5287 ,Pollux,1.16 10.336,7.755 28.026
 7170 ,Alphard,1.99 54.347,9.459 -8.659
 7810 ,Regulus,1.36 23.758,10.139 11.967
 8587 ,Dubhe,1.81 37.907,11.062 61.751
 10088 ,Alioth,1.76 24.813,12.9 55.959
 10484 ,Spica,.98 80.385,13.419 -11.162
 10760 ,Alkaid,1.85 30.873,13.792 49.313
 11149 ,Arcturus,-.05 11.254,14.261 19.187
