 13941 , 12 , 7336 , 0 
 518 ,Alphard,1.99 54.347,9.459 -8.659
 1269 ,Regulus,1.36 23.758,10.139 11.967
 4372 ,Spica,.98 80.385,13.419 -11.162
 4669 ,Alkaid,1.85 30.873,13.792 49.313
 5124 ,Arcturus,-.05 11.254,14.261 19.187
 7336 ,Antares,1.06 185.185,16.49 -26.432
 8544 ,Shaula,1.62 215.517,17.56 -37.104
 9063 ,Barnard's Star,9.54 1.821,17.963 4.668
 9713 ,KausAustralis,1.79 44.345,18.402 -34.385
 10027 ,Vega,.03 7.756,18.615 38.782
 12031 ,Altair,.76 5.142,19.846 8.867
 13452 ,Deneb,1.25 990.099,20.69 45.28
