 15283 , 16 , 13467 , 0 
 606 ,Canopus,-.62 95.877,6.399 -52.696
 1030 ,Alhena,1.93 32.133,6.628 16.399
 1217 ,Sirius,-1.44 2.637,6.752 -16.714
 1620 ,Adhara,1.5 132.1,6.977 -28.973
 2759 ,Procyon,.4 3.497,7.655 5.227
 5538 ,Alphard,1.99 54.347,9.459 -8.659
 6412 ,Regulus,1.36 23.758,10.139 11.967
 9074 ,Acrux,.77 98.328,12.443 -63.1
 10112 ,Spica,.98 80.385,13.419 -11.162
 10797 ,Hadar,.61 161.03,14.063 -60.373
 10993 ,Arcturus,-.05 11.254,14.261 19.187
 11410 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 11411 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
 13467 ,Antares,1.06 185.185,16.49 -26.432
 14709 ,Shaula,1.62 215.517,17.56 -37.104
 15221 ,Barnard's Star,9.54 1.821,17.963 4.668
