 13245 , 13 , 4870 , 0 
 477 ,Acrux,.77 98.328,12.443 -63.1
 1515 ,Spica,.98 80.385,13.419 -11.162
 2200 ,Hadar,.61 161.03,14.063 -60.373
 2396 ,Arcturus,-.05 11.254,14.261 19.187
 2813 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 2814 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
 4870 ,Antares,1.06 185.185,16.49 -26.432
 6112 ,Shaula,1.62 215.517,17.56 -37.104
 6624 ,Barnard's Star,9.54 1.821,17.963 4.668
 7191 ,KausAustralis,1.79 44.345,18.402 -34.385
 9050 ,Altair,.76 5.142,19.846 8.867
 11546 ,Alnair,1.73 31.094,22.137 -46.961
 12318 ,Fomalhaut,1.17 7.687,22.96 -29.622
