 12006 , 13 , 0 , 0 
 1006 ,Alhena,1.93 32.133,6.628 16.399
 1197 ,Sirius,-1.44 2.637,6.752 -16.714
 2429 ,Castor,1.58 15.805,7.576 31.888
 2539 ,Procyon,.4 3.497,7.655 5.227
 2646 ,Pollux,1.16 10.336,7.755 28.026
 4529 ,Alphard,1.99 54.347,9.459 -8.659
 5169 ,Regulus,1.36 23.758,10.139 11.967
 5946 ,Dubhe,1.81 37.907,11.062 61.751
 7447 ,Alioth,1.76 24.813,12.9 55.959
 7843 ,Spica,.98 80.385,13.419 -11.162
 8119 ,Alkaid,1.85 30.873,13.792 49.313
 8508 ,Arcturus,-.05 11.254,14.261 19.187
 11941 ,Barnard's Star,9.54 1.821,17.963 4.668
