 14304 , 19 , 13741 , 0 
 304 ,Rigel,.18 236.966,5.242 -8.202
 353 ,Capella,.08 12.938,5.278 45.999
 564 ,Bellatrix,1.64 74.515,5.418 6.349
 591 ,Alnath,1.65 40.176,5.438 28.607
 867 ,Alnilam,1.69 411.522,5.603 -1.202
 1010 ,Alnitak,1.74 250.626,5.679 -1.943
 1395 ,Betelgeuse,.45 131.061,5.919 7.407
 2658 ,Alhena,1.93 32.133,6.628 16.399
 2867 ,Sirius,-1.44 2.637,6.752 -16.714
 3318 ,Adhara,1.5 132.1,6.977 -28.973
 4360 ,Castor,1.58 15.805,7.576 31.888
 4497 ,Procyon,.4 3.497,7.655 5.227
 4662 ,Pollux,1.16 10.336,7.755 28.026
 6923 ,Alphard,1.99 54.347,9.459 -8.659
 7674 ,Regulus,1.36 23.758,10.139 11.967
 10777 ,Spica,.98 80.385,13.419 -11.162
 11074 ,Alkaid,1.85 30.873,13.792 49.313
 11529 ,Arcturus,-.05 11.254,14.261 19.187
 13741 ,Antares,1.06 185.185,16.49 -26.432
