 15360 , 13 , 13482 , 0 
 651 ,Canopus,-.62 95.877,6.399 -52.696
 1091 ,Alhena,1.93 32.133,6.628 16.399
 1291 ,Sirius,-1.44 2.637,6.752 -16.714
 1730 ,Adhara,1.5 132.1,6.977 -28.973
 2941 ,Procyon,.4 3.497,7.655 5.227
 3128 ,Pollux,1.16 10.336,7.755 28.026
 5777 ,Alphard,1.99 54.347,9.459 -8.659
 6643 ,Regulus,1.36 23.758,10.139 11.967
 10204 ,Spica,.98 80.385,13.419 -11.162
 11051 ,Arcturus,-.05 11.254,14.261 19.187
 13482 ,Antares,1.06 185.185,16.49 -26.432
 14761 ,Shaula,1.62 215.517,17.56 -37.104
 15295 ,Barnard's Star,9.54 1.821,17.963 4.668
