 12895 , 22 , 0 , 0 
 410 ,Mirphak,1.79 181.488,3.405 49.861
 862 ,Alcyone,2.85 112.739,3.791 24.105
 1816 ,Aldebaran,.87 19.964,4.598 16.509
 2589 ,Rigel,.18 236.966,5.242 -8.202
 2631 ,Capella,.08 12.938,5.278 45.999
 2833 ,Bellatrix,1.64 74.515,5.418 6.349
 2856 ,Alnath,1.65 40.176,5.438 28.607
 3111 ,Alnilam,1.69 411.522,5.603 -1.202
 3244 ,Alnitak,1.74 250.626,5.679 -1.943
 3605 ,Betelgeuse,.45 131.061,5.919 7.407
 4748 ,Alhena,1.93 32.133,6.628 16.399
 4939 ,Sirius,-1.44 2.637,6.752 -16.714
 6171 ,Castor,1.58 15.805,7.576 31.888
 6281 ,Procyon,.4 3.497,7.655 5.227
 6388 ,Pollux,1.16 10.336,7.755 28.026
 8271 ,Alphard,1.99 54.347,9.459 -8.659
 8911 ,Regulus,1.36 23.758,10.139 11.967
 9688 ,Dubhe,1.81 37.907,11.062 61.751
 11189 ,Alioth,1.76 24.813,12.9 55.959
 11585 ,Spica,.98 80.385,13.419 -11.162
 11861 ,Alkaid,1.85 30.873,13.792 49.313
 12250 ,Arcturus,-.05 11.254,14.261 19.187
