 13511 , 13 , 13008 , 0 
 205 ,Rigel,.18 236.966,5.242 -8.202
 585 ,Alnilam,1.69 411.522,5.603 -1.202
 686 ,Alnitak,1.74 250.626,5.679 -1.943
 1499 ,Canopus,-.62 95.877,6.399 -52.696
 1946 ,Sirius,-1.44 2.637,6.752 -16.714
 2261 ,Adhara,1.5 132.1,6.977 -28.973
 5627 ,Alphard,1.99 54.347,9.459 -8.659
 8966 ,Acrux,.77 98.328,12.443 -63.1
 9916 ,Spica,.98 80.385,13.419 -11.162
 10554 ,Hadar,.61 161.03,14.063 -60.373
 11135 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 11136 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
 13008 ,Antares,1.06 185.185,16.49 -26.432
