 15132 , 18 , 0 , 0 
 775 ,Alcyone,2.85 112.739,3.791 24.105
 1731 ,Aldebaran,.87 19.964,4.598 16.509
 2512 ,Rigel,.18 236.966,5.242 -8.202
 2767 ,Bellatrix,1.64 74.515,5.418 6.349
 2793 ,Alnath,1.65 40.176,5.438 28.607
 3060 ,Alnilam,1.69 411.522,5.603 -1.202
 3203 ,Alnitak,1.74 250.626,5.679 -1.943
 3597 ,Betelgeuse,.45 131.061,5.919 7.407
 4853 ,Alhena,1.93 32.133,6.628 16.399
 5063 ,Sirius,-1.44 2.637,6.752 -16.714
 5511 ,Adhara,1.5 132.1,6.977 -28.973
 6566 ,Castor,1.58 15.805,7.576 31.888
 6709 ,Procyon,.4 3.497,7.655 5.227
 6887 ,Pollux,1.16 10.336,7.755 28.026
 9434 ,Alphard,1.99 54.347,9.459 -8.659
 10242 ,Regulus,1.36 23.758,10.139 11.967
 13532 ,Spica,.98 80.385,13.419 -11.162
 14347 ,Arcturus,-.05 11.254,14.261 19.187
