 14381 , 15 , 0 , 1855 
 1302 ,Achernar,.45 44.091,1.628 -57.237
 1855 ,Mira,6.47 128.369,2.322 -2.978
 3989 ,Aldebaran,.87 19.964,4.598 16.509
 4693 ,Rigel,.18 236.966,5.242 -8.202
 4918 ,Bellatrix,1.64 74.515,5.418 6.349
 5187 ,Alnilam,1.69 411.522,5.603 -1.202
 5311 ,Alnitak,1.74 250.626,5.679 -1.943
 5661 ,Betelgeuse,.45 131.061,5.919 7.407
 6378 ,Canopus,-.62 95.877,6.399 -52.696
 6802 ,Alhena,1.93 32.133,6.628 16.399
 6989 ,Sirius,-1.44 2.637,6.752 -16.714
 7392 ,Adhara,1.5 132.1,6.977 -28.973
 8531 ,Procyon,.4 3.497,7.655 5.227
 11310 ,Alphard,1.99 54.347,9.459 -8.659
 12184 ,Regulus,1.36 23.758,10.139 11.967
