 14717 , 16 , 0 , 2507 
 2507 ,Mira,6.47 128.369,2.322 -2.978
 3668 ,Mirphak,1.79 181.488,3.405 49.861
 4120 ,Alcyone,2.85 112.739,3.791 24.105
 5074 ,Aldebaran,.87 19.964,4.598 16.509
 5847 ,Rigel,.18 236.966,5.242 -8.202
 5889 ,Capella,.08 12.938,5.278 45.999
 6091 ,Bellatrix,1.64 74.515,5.418 6.349
 6114 ,Alnath,1.65 40.176,5.438 28.607
 6369 ,Alnilam,1.69 411.522,5.603 -1.202
 6502 ,Alnitak,1.74 250.626,5.679 -1.943
 6863 ,Betelgeuse,.45 131.061,5.919 7.407
 8006 ,Alhena,1.93 32.133,6.628 16.399
 8197 ,Sirius,-1.44 2.637,6.752 -16.714
 9429 ,Castor,1.58 15.805,7.576 31.888
 9539 ,Procyon,.4 3.497,7.655 5.227
 9646 ,Pollux,1.16 10.336,7.755 28.026
