 15159 , 17 , 0 , 0 
 716 ,Aldebaran,.87 19.964,4.598 16.509
 1497 ,Rigel,.18 236.966,5.242 -8.202
 1752 ,Bellatrix,1.64 74.515,5.418 6.349
 1778 ,Alnath,1.65 40.176,5.438 28.607
 2045 ,Alnilam,1.69 411.522,5.603 -1.202
 2188 ,Alnitak,1.74 250.626,5.679 -1.943
 2582 ,Betelgeuse,.45 131.061,5.919 7.407
 3838 ,Alhena,1.93 32.133,6.628 16.399
 4048 ,Sirius,-1.44 2.637,6.752 -16.714
 4496 ,Adhara,1.5 132.1,6.977 -28.973
 5551 ,Castor,1.58 15.805,7.576 31.888
 5694 ,Procyon,.4 3.497,7.655 5.227
 5872 ,Pollux,1.16 10.336,7.755 28.026
 8419 ,Alphard,1.99 54.347,9.459 -8.659
 9227 ,Regulus,1.36 23.758,10.139 11.967
 12517 ,Spica,.98 80.385,13.419 -11.162
 13332 ,Arcturus,-.05 11.254,14.261 19.187
