 14822 , 19 , 0 , 1320 
 1320 ,Mira,6.47 128.369,2.322 -2.978
 2494 ,Mirphak,1.79 181.488,3.405 49.861
 2938 ,Alcyone,2.85 112.739,3.791 24.105
 3919 ,Aldebaran,.87 19.964,4.598 16.509
 4711 ,Rigel,.18 236.966,5.242 -8.202
 4760 ,Capella,.08 12.938,5.278 45.999
 4971 ,Bellatrix,1.64 74.515,5.418 6.349
 4998 ,Alnath,1.65 40.176,5.438 28.607
 5274 ,Alnilam,1.69 411.522,5.603 -1.202
 5417 ,Alnitak,1.74 250.626,5.679 -1.943
 5802 ,Betelgeuse,.45 131.061,5.919 7.407
 7065 ,Alhena,1.93 32.133,6.628 16.399
 7274 ,Sirius,-1.44 2.637,6.752 -16.714
 7725 ,Adhara,1.5 132.1,6.977 -28.973
 8767 ,Castor,1.58 15.805,7.576 31.888
 8904 ,Procyon,.4 3.497,7.655 5.227
 9069 ,Pollux,1.16 10.336,7.755 28.026
 11330 ,Alphard,1.99 54.347,9.459 -8.659
 12081 ,Regulus,1.36 23.758,10.139 11.967
