 15516 , 17 , 14916 , 0 
 276 ,Rigel,.18 236.966,5.242 -8.202
 510 ,Bellatrix,1.64 74.515,5.418 6.349
 539 ,Alnath,1.65 40.176,5.438 28.607
 790 ,Alnilam,1.69 411.522,5.603 -1.202
 926 ,Alnitak,1.74 250.626,5.679 -1.943
 1308 ,Betelgeuse,.45 131.061,5.919 7.407
 2085 ,Canopus,-.62 95.877,6.399 -52.696
 2525 ,Alhena,1.93 32.133,6.628 16.399
 2725 ,Sirius,-1.44 2.637,6.752 -16.714
 3164 ,Adhara,1.5 132.1,6.977 -28.973
 4375 ,Procyon,.4 3.497,7.655 5.227
 4562 ,Pollux,1.16 10.336,7.755 28.026
 7211 ,Alphard,1.99 54.347,9.459 -8.659
 8077 ,Regulus,1.36 23.758,10.139 11.967
 11638 ,Spica,.98 80.385,13.419 -11.162
 12485 ,Arcturus,-.05 11.254,14.261 19.187
 14916 ,Antares,1.06 185.185,16.49 -26.432
