 13707 , 19 , 0 , 2495 
 2495 ,Mira,6.47 128.369,2.322 -2.978
 3656 ,Mirphak,1.79 181.488,3.405 49.861
 4108 ,Alcyone,2.85 112.739,3.791 24.105
 5062 ,Aldebaran,.87 19.964,4.598 16.509
 5835 ,Rigel,.18 236.966,5.242 -8.202
 5877 ,Capella,.08 12.938,5.278 45.999
 6079 ,Bellatrix,1.64 74.515,5.418 6.349
 6102 ,Alnath,1.65 40.176,5.438 28.607
 6357 ,Alnilam,1.69 411.522,5.603 -1.202
 6490 ,Alnitak,1.74 250.626,5.679 -1.943
 6851 ,Betelgeuse,.45 131.061,5.919 7.407
 7994 ,Alhena,1.93 32.133,6.628 16.399
 8185 ,Sirius,-1.44 2.637,6.752 -16.714
 9417 ,Castor,1.58 15.805,7.576 31.888
 9527 ,Procyon,.4 3.497,7.655 5.227
 9634 ,Pollux,1.16 10.336,7.755 28.026
 11517 ,Alphard,1.99 54.347,9.459 -8.659
 12157 ,Regulus,1.36 23.758,10.139 11.967
 12934 ,Dubhe,1.81 37.907,11.062 61.751
