 14927 , 16 , 14375 , 0 
 240 ,Rigel,.18 236.966,5.242 -8.202
 451 ,Bellatrix,1.64 74.515,5.418 6.349
 700 ,Alnilam,1.69 411.522,5.603 -1.202
 815 ,Alnitak,1.74 250.626,5.679 -1.943
 1132 ,Betelgeuse,.45 131.061,5.919 7.407
 1779 ,Canopus,-.62 95.877,6.399 -52.696
 2328 ,Sirius,-1.44 2.637,6.752 -16.714
 2699 ,Adhara,1.5 132.1,6.977 -28.973
 3759 ,Procyon,.4 3.497,7.655 5.227
 6444 ,Alphard,1.99 54.347,9.459 -8.659
 10006 ,Acrux,.77 98.328,12.443 -63.1
 11043 ,Spica,.98 80.385,13.419 -11.162
 11724 ,Hadar,.61 161.03,14.063 -60.373
 12342 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 12343 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
 14375 ,Antares,1.06 185.185,16.49 -26.432
