 13366 , 12 , 0 , 0 
 1049 ,Rigel,.18 236.966,5.242 -8.202
 1429 ,Alnilam,1.69 411.522,5.603 -1.202
 1530 ,Alnitak,1.74 250.626,5.679 -1.943
 2343 ,Canopus,-.62 95.877,6.399 -52.696
 2790 ,Sirius,-1.44 2.637,6.752 -16.714
 3105 ,Adhara,1.5 132.1,6.977 -28.973
 6471 ,Alphard,1.99 54.347,9.459 -8.659
 9810 ,Acrux,.77 98.328,12.443 -63.1
 10760 ,Spica,.98 80.385,13.419 -11.162
 11398 ,Hadar,.61 161.03,14.063 -60.373
 11979 ,RigelKentaurusB,1.35 1.347,14.66 -60.84
 11980 ,RigelKentaurusA,-.01 1.347,14.661 -60.836
