 12614 , 19 , 0 , 1375 
 1375 ,Mira,6.47 128.369,2.322 -2.978
 2529 ,Mirphak,1.79 181.488,3.405 49.861
 2957 ,Alcyone,2.85 112.739,3.791 24.105
 3880 ,Aldebaran,.87 19.964,4.598 16.509
 4606 ,Rigel,.18 236.966,5.242 -8.202
 4644 ,Capella,.08 12.938,5.278 45.999
 4828 ,Bellatrix,1.64 74.515,5.418 6.349
 4846 ,Alnath,1.65 40.176,5.438 28.607
 5097 ,Alnilam,1.69 411.522,5.603 -1.202
 5230 ,Alnitak,1.74 250.626,5.679 -1.943
 5569 ,Betelgeuse,.45 131.061,5.919 7.407
 6610 ,Alhena,1.93 32.133,6.628 16.399
 7889 ,Castor,1.58 15.805,7.576 31.888
 7990 ,Procyon,.4 3.497,7.655 5.227
 8086 ,Pollux,1.16 10.336,7.755 28.026
 9817 ,Alphard,1.99 54.347,9.459 -8.659
 10408 ,Regulus,1.36 23.758,10.139 11.967
 11121 ,Dubhe,1.81 37.907,11.062 61.751
 12526 ,Alioth,1.76 24.813,12.9 55.959
